707,4801,5508,1
3483,84,3567,1
2420,2799,5219,1
3826,2245,6071,1
853,235,1088,1
4498,833,5331,1
2310,1288,3598,1
3665,3296,6961,1
25,3133,3158,1
706,2973,3679,1
3641,2610,6251,1
4280,1201,5481,1
3214,3491,6705,1
809,62,871,1
1646,3261,4907,1
4588,2611,7199,1
3011,3395,6406,1
996,3531,4527,1
4410,4539,8949,1
1054,2289,3343,1
1868,3515,5383,1
2237,3192,5429,1
412,327,739,1
4783,3467,8250,1
427,3121,3548,1
3274,2926,6200,1
4647,802,5449,1
3541,3007,6548,1
2077,4532,6609,1
1372,1674,3046,1
2378,3562,5940,1
3535,3110,6645,1
288,2844,3132,1
3721,2486,6207,1
313,410,723,1
2980,2418,5398,1
4500,2135,6635,1
2863,4585,7448,1
1669,1929,3598,1
4844,127,4971,1
4574,849,5423,1
3608,1050,4658,1
430,3258,3688,1
1557,795,2352,1
3741,2473,6214,1
3850,1331,5181,1
2053,1391,3444,1
4941,1283,6224,1
2559,4914,7473,1
2189,1125,3314,1
1254,1142,2396,1
2919,4320,7239,1
4709,90,4799,1
4928,3994,8922,1
2285,3973,6258,1
2600,1725,4325,1
3010,2257,5267,1
2101,4732,6833,1
3973,1522,5495,1
4357,2912,7269,1
1600,808,2408,1
4128,3390,7518,1
1352,2724,4076,1
474,3930,4404,1
3334,1295,4629,1
1770,2363,4133,1
2746,3651,6397,1
4868,4434,9302,1
3457,1837,5294,1
1229,4450,5679,1
3694,2952,6646,1
4924,1187,6111,1
1405,1575,2980,1
2647,3532,6179,1
4275,4552,8827,1
4952,2241,7193,1
4263,1351,5614,1
4961,1335,6296,1
4608,2864,7472,1
2759,522,3281,1
2734,339,3073,1
1382,520,1902,1
3787,4870,8657,1
2245,4212,6457,1
252,3172,3424,1
1470,4392,5862,1
902,3774,4676,1
4394,4819,9213,1
1070,3280,4350,1
2810,249,3059,1
4216,4688,8904,1
4832,75,4907,1
4105,554,4659,1
199,2342,2541,1
3400,3663,7063,1
389,2890,3279,1
543,2441,2984,1
270,829,1099,1
1437,4248,5685,1
4544,2331,6875,1
3839,808,4647,1
2603,1490,4093,1
2290,2475,4765,1
3546,3596,7142,1
695,765,1460,1
49,4982,5031,1
1045,1124,2169,1
661,4050,4711,1
1565,1929,3494,1
3240,457,3697,1
1298,3981,5279,1
2119,1534,3653,1
4787,2248,7035,1
807,3127,3934,1
282,3705,3987,1
3664,1819,5483,1
2306,1685,3991,1
47,2214,2261,1
3295,2964,6259,1
2126,3825,5951,1
4523,1809,6332,1
4615,717,5332,1
3215,2075,5290,1
886,3515,4401,1
605,4405,5010,1
4607,4854,9461,1
2318,4088,6406,1
4330,4192,8522,1
1578,48,1626,1
4111,2435,6546,1
1456,4839,6295,1
3368,2103,5471,1
647,659,1306,1
1379,4457,5836,1
824,1214,2038,1
2383,4023,6406,1
4926,870,5796,1
2506,1486,3992,1
1469,2847,4316,1
2520,2878,5398,1
1582,779,2361,1
621,3654,4275,1
4982,1536,6518,1
4379,1781,6160,1
3340,1276,4616,1
1314,3038,4352,1
3397,2164,5561,1
1692,4258,5950,1
683,1532,2215,1
205,2708,2913,1
804,2091,2895,1
3795,2541,6336,1
373,4158,4531,1
869,1866,2735,1
204,834,1038,1
3531,2775,6306,1
594,1567,2161,1
1895,3223,5118,1
4963,2213,7176,1
338,1984,2322,1
883,2830,3713,1
3640,2575,6215,1
2203,4402,6605,1
42,4029,4071,1
521,3434,3955,1
711,48,759,1
454,3125,3579,1
3158,2011,5169,1
3350,634,3984,1
1209,2549,3758,1
3211,1831,5042,1
1342,1759,3101,1
3579,4792,8371,1
4637,3331,7968,1
2765,4690,7455,1
649,1746,2395,1
660,2942,3602,1
661,4943,5604,1
256,2400,2656,1
3890,2995,6885,1
736,3574,4310,1
4827,3656,8483,1
938,1473,2411,1
2353,1252,3605,1
52,119,171,1
4588,710,5298,1
3095,1456,4551,1
1224,1770,2994,1
4695,1810,6505,1
3679,3494,7173,1
2689,1918,4607,1
1199,2900,4099,1
217,1549,1766,1
4131,3776,7907,1
2161,3168,5329,1
3261,1426,4687,1
4655,169,4824,1
4318,334,4652,1
4160,1604,5764,1
2223,1076,3299,1
4567,3552,8119,1
3227,2964,6191,1
2376,2146,4522,1
4678,2115,6793,1
4617,1702,6319,1
1082,1907,2989,1
3366,3196,6562,1
3277,3653,6930,1
861,1248,2109,1
3753,4328,8081,1
4488,2097,6585,1
4752,940,5692,1
4560,2190,6750,1
4681,3388,8069,1
1454,2394,3848,1
3868,2312,6180,1
782,1319,2101,1
2920,550,3470,1
2609,3152,5761,1
4378,531,4909,1
2002,2284,4286,1
2781,3585,6366,1
977,4667,5644,1
493,566,1059,1
2653,1241,3894,1
1638,4774,6412,1
3764,276,4040,1
3948,3902,7850,1
3054,900,3954,1
1099,1160,2259,1
3731,4205,7936,1
1525,4493,6018,1
3051,4445,7496,1
1691,2821,4512,1
2009,4769,6778,1
2984,375,3359,1
2525,1626,4151,1
4552,1037,5589,1
4691,1555,6246,1
4514,379,4893,1
2882,2000,4882,1
9,4925,4934,1
778,1823,2601,1
4630,1673,6303,1
2053,2258,4311,1
1820,915,2735,1
1381,4156,5537,1
4783,50,4833,1
1560,4999,6559,1
2563,3218,5781,1
4580,3075,7655,1
1175,3453,4628,1
126,308,434,1
3892,1211,5103,1
1163,1087,2250,1
3255,1113,4368,1
2260,156,2416,1
69,4172,4241,1
3526,795,4321,1
3915,2740,6655,1
3498,1854,5352,1
3940,2023,5963,1
2989,1485,4474,1
2530,2256,4786,1
558,447,1005,1
1385,2508,3893,1
626,785,1411,1
2040,2667,4707,1
2671,4220,6891,1
3264,3874,7138,1
1281,3710,4991,1
4025,1895,5920,1
1016,1613,2629,1
4554,1036,5590,1
1510,2643,4153,1
2916,726,3642,1
975,2947,3922,1
3427,3321,6748,1
2473,878,3351,1
402,175,577,1
42,4566,4608,1
3565,4941,8506,1
530,3321,3851,1
4330,1620,5950,1
3211,4294,7505,1
2775,4127,6902,1
3329,1143,4472,1
4088,3910,7998,1
2545,4064,6609,1
2271,4813,7084,1
1256,3198,4454,1
2210,4653,6863,1
894,3335,4229,1
1284,2575,3859,1
72,4934,5006,1
2636,4916,7552,1
680,1106,1786,1
2390,4573,6963,1
2463,1127,3590,1
39,3005,3044,1
4888,573,5461,1
1826,1211,3037,1
346,3205,3551,1
4701,2122,6823,1
3061,1711,4772,1
4488,4671,9159,1
4449,1271,5720,1
1580,2972,4552,1
3587,3181,6768,1
3714,3922,7636,1
4739,2104,6843,1
4138,1819,5957,1
4464,3275,7739,1
4461,1817,6278,1
4927,99,5026,1
365,4592,4957,1
4704,159,4863,1
3248,2073,5321,1
3219,2147,5366,1
4037,453,4490,1
4587,1887,6474,1
4259,2526,6785,1
2330,956,3286,1
2010,1797,3807,1
417,3012,3429,1
1832,3509,5341,1
4285,126,4411,1
2754,2100,4854,1
1816,2602,4418,1
201,3654,3855,1
3893,264,4157,1
4372,4197,8569,1
4077,2630,6707,1
4884,2672,7556,1
4193,3930,8123,1
1501,3295,4796,1
2882,1193,4075,1
2682,787,3469,1
1042,4933,5975,1
1260,2140,3400,1
3622,1174,4796,1
2789,2405,5194,1
4737,2280,7017,1
3945,1098,5043,1
574,3867,4441,1
297,2028,2325,1
4349,4724,9073,1
3634,2713,6347,1
3064,4720,7784,1
1195,2423,3618,1
123,4052,4175,1
4717,1041,5758,1
3573,450,4023,1
4972,2023,6995,1
1912,2374,4286,1
694,1489,2183,1
1896,1076,2972,1
4885,4792,9677,1
2271,932,3203,1
551,4295,4846,1
3844,887,4731,1
1049,4662,5711,1
4276,3316,7592,1
3680,819,4499,1
2991,2821,5812,1
633,599,1232,1
3752,4081,7833,1
4837,376,5213,1
4090,1065,5155,1
1621,587,2208,1
878,3627,4505,1
1337,945,2282,1
4844,221,5065,1
4170,1754,5924,1
2453,4491,6944,1
3643,2595,6238,1
1051,3786,4837,1
3255,861,4116,1
3455,4349,7804,1
915,3306,4221,1
2999,171,3170,1
4043,758,4801,1
4322,2991,7313,1
1763,4911,6674,1
3583,3633,7216,1
3477,2762,6239,1
4334,4239,8573,1
1816,2414,4230,1
2594,3585,6179,1
680,2405,3085,1
858,1238,2096,1
4300,4818,9118,1
976,211,1187,1
633,414,1047,1
582,3384,3966,1
4311,3577,7888,1
973,2122,3095,1
4332,2955,7287,1
2910,729,3639,1
1254,2409,3663,1
4538,2059,6597,1
3691,4956,8647,1
2532,57,2589,1
2667,1377,4044,1
1315,1004,2319,1
2144,609,2753,1
1687,3847,5534,1
3304,3891,7195,1
489,2183,2672,1
446,242,688,1
1172,65,1237,1
1643,4242,5885,1
2078,4261,6339,1
187,1250,1437,1
4150,3923,8073,1
3522,4601,8123,1
2665,1636,4301,1
2776,2884,5660,1
800,2386,3186,1
4612,1521,6133,1
1412,4936,6348,1
725,1651,2376,1
196,3418,3614,1
3361,4650,8011,1
4528,146,4674,1
573,3604,4177,1
4647,3422,8069,1
227,892,1119,1
62,3629,3691,1
644,1024,1668,1
774,2930,3704,1
650,2086,2736,1
2394,1028,3422,1
467,2985,3452,1
4833,3887,8720,1
1116,1553,2669,1
1477,954,2431,1
16,2640,2656,1
3951,4342,8293,1
624,2325,2949,1
588,2116,2704,1
1849,2360,4209,1
1514,1070,2584,1
4851,1025,5876,1
2169,3781,5950,1
1012,4094,5106,1
2324,4672,6996,1
1119,3892,5011,1
432,977,1409,1
1622,3005,4627,1
3126,2045,5171,1
3579,2441,6020,1
1250,325,1575,1
3057,26,3083,1
863,3380,4243,1
1304,1954,3258,1
33,1406,1439,1
51,1699,1750,1
3617,4266,7883,1
1796,825,2621,1
3046,3555,6601,1
3985,3625,7610,1
4782,1525,6307,1
2881,503,3384,1
1910,3663,5573,1
76,2674,2750,1
1990,2100,4090,1
989,1864,2853,1
3727,1420,5147,1
1963,1396,3359,1
1184,1512,2696,1
3373,2022,5395,1
1267,659,1926,1
4677,40,4717,1
2329,2805,5134,1
820,2782,3602,1
4864,1212,6076,1
4804,1780,6584,1
49,4723,4772,1
3907,4763,8670,1
4883,3408,8291,1
560,244,804,1
2622,4117,6739,1
2628,4246,6874,1
4222,3369,7591,1
3548,2887,6435,1
2446,4609,7055,1
3047,1973,5020,1
1114,972,2086,1
534,166,700,1
903,970,1873,1
4351,3988,8339,1
2324,3586,5910,1
638,4787,5425,1
377,1384,1761,1
4240,3223,7463,1
187,2797,2984,1
3894,1655,5549,1
88,3202,3290,1
1916,1596,3512,1
4497,1383,5880,1
3354,1810,5164,1
3233,1570,4803,1
269,3941,4210,1
1993,3543,5536,1
3772,1955,5727,1
2618,1961,4579,1
1326,3346,4672,1
3775,2679,6454,1
3066,710,3776,1
242,1412,1654,1
57,3685,3742,1
2486,4313,6799,1
643,2828,3471,1
2360,1226,3586,1
2346,4106,6452,1
3758,3386,7144,1
2325,2143,4468,1
33,1954,1987,1
2745,1590,4335,1
4653,4732,9385,1
206,20,226,1
659,4484,5143,1
1855,4963,6818,1
1770,4232,6002,1
4578,4335,8913,1
4732,4084,8816,1
3160,4606,7766,1
3756,2796,6552,1
4839,4362,9201,1
3920,421,4341,1
1913,4662,6575,1
3871,638,4509,1
2292,2911,5203,1
3654,3060,6714,1
1673,1483,3156,1
2380,402,2782,1
415,2354,2769,1
4132,2042,6174,1
3193,2534,5727,1
2275,3440,5715,1
461,829,1290,1
136,2339,2475,1
3330,4841,8171,1
1742,2478,4220,1
2690,2904,5594,1
376,4477,4853,1
4735,2022,6757,1
2174,1218,3392,1
2259,2915,5174,1
1427,1011,2438,1
2022,461,2483,1
1061,4322,5383,1
4675,4131,8806,1
658,2566,3224,1
102,2458,2560,1
875,755,1630,1
4162,2301,6463,1
2799,4039,6838,1
1521,4824,6345,1
4015,409,4424,1
24,3202,3226,1
474,3656,4130,1
3054,3636,6690,1
1505,2034,3539,1
960,2759,3719,1
627,3327,3954,1
3511,3313,6824,1
3080,203,3283,1
311,4784,5095,1
1988,2918,4906,1
2680,2633,5313,1
4049,1108,5157,1
4869,425,5294,1
4194,3902,8096,1
3908,4013,7921,1
1857,1858,3715,1
233,2976,3209,1
1600,2973,4573,1
4105,1517,5622,1
3772,3023,6795,1
3146,4532,7678,1
2019,3698,5717,1
2262,1899,4161,1
2275,2618,4893,1
3329,3613,6942,1
2962,4023,6985,1
2587,3467,6054,1
3458,3472,6930,1
3081,1289,4370,1
3732,2866,6598,1
3754,1670,5424,1
3961,3394,7355,1
2696,4197,6893,1
989,1888,2877,1
3618,1928,5546,1
1428,619,2047,1
3824,3638,7462,1
3574,2344,5918,1
1208,1183,2391,1
755,935,1690,1
3898,1697,5595,1
2699,2074,4773,1
3038,1557,4595,1
4162,706,4868,1
3101,3988,7089,1
3236,1969,5205,1
3085,3580,6665,1
2891,1030,3921,1
4056,4821,8877,1
2912,4484,7396,1
1172,2857,4029,1
1443,4743,6186,1
1541,163,1704,1
2585,4429,7014,1
3200,398,3598,1
2365,2814,5179,1
1820,1497,3317,1
290,56,346,1
4636,2847,7483,1
1287,3996,5283,1
810,19,829,1
2366,4347,6713,1
1140,514,1654,1
1674,1738,3412,1
471,673,1144,1
4452,1048,5500,1
786,4130,4916,1
1757,1147,2904,1
3863,3836,7699,1
2652,3294,5946,1
1772,4683,6455,1
872,2505,3377,1
648,2871,3519,1
3535,1692,5227,1
2917,4875,7792,1
1864,4922,6786,1
378,3752,4130,1
472,4787,5259,1
3091,674,3765,1
646,4923,5569,1
2212,169,2381,1
478,3364,3842,1
1526,4580,6106,1
686,2632,3318,1
4307,3056,7363,1
4343,1754,6097,1
1191,4353,5544,1
4368,3249,7617,1
868,1466,2334,1
2271,2727,4998,1
1981,426,2407,1
236,4737,4973,1
1498,2098,3596,1
774,1374,2148,1
3378,3695,7073,1
1090,1170,2260,1
1542,957,2499,1
4912,2883,7795,1
2925,2075,5000,1
1518,2483,4001,1
4804,4945,9749,1
1916,1864,3780,1
918,3872,4790,1
3279,4548,7827,1
1033,4022,5055,1
4637,3944,8581,1
3079,3104,6183,1
4337,4747,9084,1
4276,3895,8171,1
4907,189,5096,1
4636,3753,8389,1
2564,1414,3978,1
3462,2004,5466,1
3582,351,3933,1
3235,2539,5774,1
4617,3548,8165,1
1062,999,2061,1
2155,3753,5908,1
3059,2795,5854,1
510,3206,3716,1
1185,1444,2629,1
1427,1918,3345,1
3488,1083,4571,1
4882,2773,7655,1
1656,752,2408,1
25,3742,3767,1
3107,811,3918,1
516,3417,3933,1
3708,1171,4879,1
3677,4847,8524,1
1027,1182,2209,1
3890,4945,8835,1
4416,4792,9208,1
1546,1867,3413,1
312,1381,1693,1
4229,3871,8100,1
2909,3092,6001,1
2443,207,2650,1
3179,2166,5345,1
2857,4507,7364,1
2356,2434,4790,1
1361,1722,3083,1
2660,4298,6958,1
2143,4839,6982,1
1044,1527,2571,1
1790,40,1830,1
4720,3264,7984,1
176,3981,4157,1
4765,3779,8544,1
1678,3832,5510,1
2411,539,2950,1
2299,3275,5574,1
3938,3848,7786,1
3614,3301,6915,1
4547,107,4654,1
1638,4788,6426,1
1888,4533,6421,1
26,2928,2954,1
4241,4236,8477,1
4013,2387,6400,1
1146,4725,5871,1
1146,364,1510,1
3433,356,3789,1
1406,3697,5103,1
707,344,1051,1
4345,4111,8456,1
1349,3699,5048,1
2119,2607,4726,1
1584,4054,5638,1
1266,1508,2774,1
2220,1318,3538,1
4060,3473,7533,1
3379,1724,5103,1
1913,575,2488,1
2968,3925,6893,1
781,2696,3477,1
1938,2232,4170,1
608,3750,4358,1
4806,3593,8399,1
516,658,1174,1
4631,1531,6162,1
1287,3815,5102,1
4832,2765,7597,1
4059,4292,8351,1
2502,2109,4611,1
4725,4066,8791,1
4782,81,4863,1
4801,2501,7302,1
4231,4335,8566,1
3855,1861,5716,1
1326,631,1957,1
1736,1915,3651,1
2684,4264,6948,1
4052,3186,7238,1
3321,3416,6737,1
361,3697,4058,1
2428,1037,3465,1
1080,4829,5909,1
4858,4709,9567,1
2092,4026,6118,1
4053,3311,7364,1
296,626,922,1
1974,1351,3325,1
4546,447,4993,1
3011,153,3164,1
4458,1537,5995,1
3699,1378,5077,1
1605,4188,5793,1
1491,1132,2623,1
1102,1926,3028,1
884,1368,2252,1
3855,3154,7009,1
2666,13,2679,1
3797,952,4749,1
4877,3188,8065,1
3342,160,3502,1
3064,2901,5965,1
4939,103,5042,1
399,1349,1748,1
1012,4360,5372,1
1422,2984,4406,1
1250,922,2172,1
1596,3812,5408,1
4170,4656,8826,1
1022,599,1621,1
1371,4814,6185,1
1683,3172,4855,1
2987,2578,5565,1
2727,3729,6456,1
1064,12,1076,1
3603,4793,8396,1
3839,4173,8012,1
4787,2443,7230,1
187,1965,2152,1
112,475,587,1
3126,1388,4514,1
3019,2413,5432,1
1482,1259,2741,1
2399,660,3059,1
3870,2697,6567,1
351,4012,4363,1
4362,3767,8129,1
1817,1830,3647,1
2614,1924,4538,1
4591,714,5305,1
2128,3662,5790,1
3833,4968,8801,1
2426,2245,4671,1
289,4256,4545,1
3084,4728,7812,1
2866,1563,4429,1
3518,3210,6728,1
3848,1414,5262,1
958,1664,2622,1
2824,1728,4552,1
3828,2782,6610,1
1346,4709,6055,1
4578,473,5051,1
346,4807,5153,1
478,2559,3037,1
197,4773,4970,1
2415,1868,4283,1
911,1935,2846,1
2219,4887,7106,1
995,1936,2931,1
2511,3680,6191,1
3576,1160,4736,1
2977,3091,6068,1
2291,2935,5226,1
1709,4435,6144,1
935,4756,5691,1
2676,4948,7624,1
3393,2280,5673,1
1482,2308,3790,1
3324,679,4003,1
1839,2809,4648,1
4404,2311,6715,1
3873,1474,5347,1
2082,1539,3621,1
2536,4771,7307,1
3879,1748,5627,1
1432,2149,3581,1
1695,201,1896,1
946,2619,3565,1
2208,4734,6942,1
4223,115,4338,1
4065,1729,5794,1
2855,143,2998,1
1512,4112,5624,1
257,4443,4700,1
2943,2146,5089,1
2306,1742,4048,1
2809,2003,4812,1
2607,2901,5508,1
189,4726,4915,1
3913,4921,8834,1
2676,4885,7561,1
4911,622,5533,1
1966,51,2017,1
961,3174,4135,1
339,1260,1599,1
1377,2991,4368,1
3278,83,3361,1
41,3361,3402,1
2741,858,3599,1
1312,4677,5989,1
3106,3419,6525,1
2761,1936,4697,1
3021,2537,5558,1
937,2555,3492,1
166,4667,4833,1
3992,535,4527,1
2947,1483,4430,1
4991,4370,9361,1
4845,2558,7403,1
2425,227,2652,1
4636,722,5358,1
1950,4246,6196,1
1550,2631,4181,1
634,3197,3831,1
1604,1867,3471,1
3233,1842,5075,1
3652,4481,8133,1
175,1633,1808,1
4755,518,5273,1
2893,2903,5796,1
2311,2588,4899,1
163,4873,5036,1
903,4503,5406,1
3566,4758,8324,1
2474,4322,6796,1
1147,113,1260,1
3994,2663,6657,1
3844,2,3846,1
4449,3328,7777,1
4941,1971,6912,1
747,2050,2797,1
352,4653,5005,1
1980,864,2844,1
1628,1178,2806,1
2266,2118,4384,1
286,4500,4786,1
4549,3357,7906,1
1357,4522,5879,1
1382,4225,5607,1
3991,272,4263,1
3502,1256,4758,1
3268,2048,5316,1
2400,4292,6692,1
310,4267,4577,1
4467,2163,6630,1
2579,338,2917,1
3550,945,4495,1
4683,2308,6991,1
330,1134,1464,1
2450,3028,5478,1
3321,3687,7008,1
1347,178,1525,1
2730,4844,7574,1
2154,1108,3262,1
1066,2976,4042,1
4822,265,5087,1
3114,1811,4925,1
420,3103,3523,1
4645,237,4882,1
422,3055,3477,1
645,2558,3203,1
912,2159,3071,1
2748,4168,6916,1
3737,3523,7260,1
4603,1532,6135,1
4714,752,5466,1
554,866,1420,1
581,163,744,1
1853,228,2081,1
2729,2112,4841,1
4346,2227,6573,1
1905,492,2397,1
283,4094,4377,1
3946,3693,7639,1
2190,1960,4150,1
55,4795,4850,1
1763,2956,4719,1
626,4345,4971,1
2062,2024,4086,1
2764,1639,4403,1
1230,606,1836,1
3206,4820,8026,1
3234,2242,5476,1
408,56,464,1
2882,3997,6879,1
363,2214,2577,1
1708,2426,4134,1
1358,2356,3714,1
3179,2456,5635,1
2269,274,2543,1
1390,3495,4885,1
1139,3237,4376,1
4754,2636,7390,1
3693,2145,5838,1
4968,4466,9434,1
3912,3994,7906,1
3803,1044,4847,1
361,1552,1913,1
4894,4934,9828,1
603,3223,3826,1
351,4448,4799,1
4618,4465,9083,1
2376,2468,4844,1
568,2371,2939,1
3850,2446,6296,1
3341,16,3357,1
625,1794,2419,1
4168,319,4487,1
3334,4148,7482,1
427,658,1085,1
2886,1399,4285,1
2462,4710,7172,1
3589,4151,7740,1
2774,835,3609,1
1796,245,2041,1
4225,2406,6631,1
736,795,1531,1
4189,1437,5626,1
4760,3633,8393,1
1576,860,2436,1
1728,359,2087,1
1852,2614,4466,1
4020,3319,7339,1
1632,3300,4932,1
2796,4173,6969,1
1230,753,1983,1
734,3517,4251,1
1073,59,1132,1
4714,841,5555,1
2946,237,3183,1
4607,281,4888,1
3471,3666,7137,1
4196,2616,6812,1
2093,1330,3423,1
702,4533,5235,1
1100,4054,5154,1
499,694,1193,1
902,429,1331,1
2608,696,3304,1
203,3332,3535,1
3513,327,3840,1
2918,930,3848,1
3003,3279,6282,1
844,2088,2932,1
3696,3954,7650,1
1965,1824,3789,1
2884,2502,5386,1
4950,4537,9487,1
3055,3040,6095,1
909,3842,4751,1
1353,4,1357,1
781,4621,5402,1
2951,1045,3996,1
1240,2566,3806,1
980,2315,3295,1
351,2379,2730,1
431,4872,5303,1
4354,446,4800,1
2311,831,3142,1
4546,352,4898,1
1988,3312,5300,1
3544,4384,7928,1
2232,990,3222,1
2308,4953,7261,1
1786,4184,5970,1
3501,1176,4677,1
3279,7,3286,1
3924,2771,6695,1
3637,2614,6251,1
146,850,996,1
2334,1924,4258,1
542,1082,1624,1
2467,535,3002,1
1809,4346,6155,1
4303,4305,8608,1
3778,4494,8272,1
1809,1287,3096,1
2451,3963,6414,1
4396,3171,7567,1
4578,1565,6143,1
1779,2322,4101,1
2031,1850,3881,1
3857,1801,5658,1
676,366,1042,1
4050,4862,8912,1
2386,2269,4655,1
2229,3752,5981,1
4762,2962,7724,1
2639,413,3052,1
1828,4619,6447,1
2847,3463,6310,1
4321,1617,5938,1
1410,830,2240,1
3654,3437,7091,1
86,1031,1117,1
455,4889,5344,1
4375,726,5101,1
4150,4740,8890,1
1155,2590,3745,1
1612,807,2419,1
4573,1180,5753,1
4897,2596,7493,1
1823,309,2132,1
4495,4758,9253,1
2618,1365,3983,1
2814,2805,5619,1
934,4246,5180,1
1210,1670,2880,1
3184,782,3966,1
1982,1511,3493,1
3692,214,3906,1
2764,2960,5724,1
1593,3130,4723,1
179,4401,4580,1
1571,2802,4373,1
3529,4798,8327,1
4517,2107,6624,1
2876,286,3162,1
3249,1953,5202,1
4311,4748,9059,1
3193,470,3663,1
1882,4758,6640,1
213,1439,1652,1
4687,646,5333,1
4390,1820,6210,1
57,3386,3443,1
2427,2760,5187,1
4014,3361,7375,1
2354,4206,6560,1
204,4152,4356,1
2756,2799,5555,1
4852,4198,9050,1
4748,4600,9348,1
1252,1107,2359,1
1547,4337,5884,1
3658,382,4040,1
211,62,273,1
3441,3599,7040,1
1995,2,1997,1
3025,789,3814,1
4828,3164,7992,1
3977,3997,7974,1
3757,4719,8476,1
2010,3857,5867,1
1766,2351,4117,1
2413,1098,3511,1
423,3990,4413,1
758,959,1717,1
858,1662,2520,1
3677,592,4269,1
4173,1535,5708,1
3885,2387,6272,1
2022,1924,3946,1
2405,4019,6424,1
3979,3398,7377,1
4291,1688,5979,1
3705,1010,4715,1
1740,2398,4138,1
4977,2693,7670,1
355,1510,1865,1
844,1449,2293,1
3678,4573,8251,1
1014,1224,2238,1
4477,2269,6746,1
1797,3908,5705,1
2078,2090,4168,1
2711,2005,4716,1
1328,4842,6170,1
1877,2262,4139,1
1995,3068,5063,1
415,3211,3626,1
4655,4694,9349,1
3696,1346,5042,1
3458,3248,6706,1
56,1784,1840,1
3531,724,4255,1
3477,2752,6229,1
3187,385,3572,1
3151,1680,4831,1
3224,16,3240,1
3881,2161,6042,1
4996,1622,6618,1
3130,4437,7567,1
148,2706,2854,1
2612,1882,4494,1
3853,2481,6334,1
4160,878,5038,1
523,3887,4410,1
156,4880,5036,1
1746,1423,3169,1
1633,3220,4853,1
4992,2783,7775,1
2677,1256,3933,1
155,399,554,1
4606,3663,8269,1
4709,3526,8235,1
4550,1687,6237,1
4449,4900,9349,1
3486,4837,8323,1
4006,2656,6662,1
1078,2531,3609,1
3392,1077,4469,1
303,3635,3938,1
1448,2588,4036,1
5,1063,1068,1
2643,2280,4923,1
2159,1286,3445,1
2272,3290,5562,1
4476,2977,7453,1
3463,3312,6775,1
1669,1471,3140,1
691,2565,3256,1
756,693,1449,1
138,1454,2192,0
39,1212,3746,0
4544,2089,1494,0
4451,4184,2263,0
4006,3181,529,0
716,3406,1004,0
499,2646,2590,0
4074,1662,109,0
4939,3994,3781,0
3060,3255,3115,0
1380,1171,3004,0
4796,2261,1454,0
1797,339,337,0
100,1523,3608,0
2833,301,3235,0
4719,3721,578,0
1348,1073,4811,0
3724,411,3135,0
4945,2241,4985,0
914,130,4126,0
3492,3442,1398,0
1013,3024,2923,0
4599,2957,3573,0
374,347,1376,0
4482,4530,2750,0
2581,4624,2262,0
3841,2883,128,0
3257,624,4928,0
4674,4154,466,0
4877,1409,2497,0
1142,4171,4529,0
3047,1812,1655,0
3499,245,2617,0
1290,2419,2144,0
4390,502,2214,0
4209,3238,2610,0
4774,4716,1425,0
3010,2338,4031,0
3594,3659,917,0
3518,711,2427,0
2081,774,3392,0
3610,1116,652,0
1445,673,1329,0
3372,1392,293,0
2765,2019,364,0
4327,503,2655,0
4876,207,4445,0
568,4150,1303,0
964,3482,4952,0
4099,3791,964,0
4579,1566,3962,0
1678,53,1779,0
4324,3094,424,0
2184,3796,3540,0
963,3809,1702,0
2236,4666,3746,0
2238,2524,1753,0
526,2649,421,0
292,575,4310,0
2895,1089,741,0
1677,677,1397,0
2249,4666,3173,0
3332,3146,1728,0
2119,3818,2689,0
1477,4642,3616,0
4557,425,4374,0
1273,4913,1551,0
2689,1007,4310,0
3433,1311,4556,0
1135,161,350,0
685,3948,4751,0
4239,1890,4458,0
2151,4772,123,0
3041,4438,2543,0
2116,4058,4241,0
4636,2538,1821,0
946,1958,4233,0
1501,2891,42,0
527,2112,2921,0
2104,4861,4331,0
135,992,632,0
3463,2125,2883,0
2205,4081,644,0
517,4443,4452,0
2063,4228,1344,0
4592,3178,1338,0
53,1923,3487,0
446,2910,4998,0
3189,2334,2235,0
3398,1487,4075,0
892,1962,662,0
1127,2280,312,0
2254,2214,2171,0
1433,4298,1725,0
3031,4588,3989,0
571,3979,2484,0
807,3803,2458,0
3726,3629,4761,0
2764,3937,2517,0
4624,4697,3065,0
362,3783,1337,0
1512,1643,4472,0
334,4430,539,0
1396,1947,1945,0
802,526,4146,0
3615,4858,166,0
2171,1136,2773,0
83,1497,1928,0
4824,4260,3567,0
4607,1322,651,0
2655,209,4972,0
968,628,4662,0
3224,845,2889,0
49,963,543,0
2712,2493,3177,0
1440,4807,284,0
34,2311,3455,0
3419,1303,2747,0
4262,3867,416,0
2805,4804,1287,0
2740,1382,3791,0
3127,3123,2946,0
2258,4249,4048,0
3460,3277,3174,0
1094,375,2111,0
1444,2299,4519,0
3109,4984,4792,0
970,3518,1936,0
4568,11,2786,0
2251,699,999,0
3259,4412,394,0
3818,2396,480,0
4263,2090,4692,0
1521,3386,4266,0
2644,310,4642,0
2416,977,2069,0
4443,3375,1786,0
3357,4510,2683,0
689,1068,825,0
228,661,598,0
139,966,4710,0
4406,3468,1758,0
1692,1736,4862,0
2140,2198,4614,0
2226,33,2729,0
1364,1798,3516,0
